#t		nrmu		nrmv
720.000000	64.370814	8.220143
730.000000	65.730522	8.376949
740.000000	66.540452	8.556433
750.000000	67.028160	8.740954
760.000000	66.731268	8.910807
770.000000	65.986290	9.045374
780.000000	64.624234	9.124938
790.000000	63.057901	9.129127
800.000000	61.596214	9.056146
810.000000	60.110974	8.930827
820.000000	58.940647	8.762145
830.000000	57.691939	8.573228
840.000000	56.713112	8.380645
850.000000	55.818687	8.201344
860.000000	55.101215	8.032987
870.000000	55.040734	7.879009
880.000000	55.145533	7.748848
890.000000	55.393110	7.651476
900.000000	55.969975	7.595562
910.000000	56.899752	7.582923
920.000000	58.128307	7.614438
930.000000	59.609104	7.690693
940.000000	61.301952	7.811918
950.000000	63.195229	7.978017
960.000000	65.198559	8.189947
970.000000	67.457639	8.438970
980.000000	68.580161	8.695611
990.000000	68.612180	8.914585
1000.000000	67.938738	9.101975
1010.000000	66.687326	9.240479
1020.000000	65.399791	9.311649
1030.000000	63.246158	9.299507
1040.000000	60.855129	9.183420
1050.000000	59.079376	8.984898
1060.000000	57.614915	8.756301
1070.000000	56.442891	8.519117
1080.000000	55.501871	8.283740
1090.000000	55.127753	8.052453
1100.000000	55.143679	7.858427
1110.000000	55.331396	7.720797
1120.000000	55.676372	7.634274
1130.000000	56.283059	7.592201
1140.000000	57.209882	7.589957
1150.000000	58.697438	7.628329
1160.000000	60.232318	7.708422
1170.000000	61.893382	7.829324
1180.000000	63.968083	7.988688
1190.000000	65.329646	8.183320
1200.000000	66.227588	8.396453
1210.000000	66.931829	8.611257
1220.000000	67.734199	8.814965
1230.000000	67.651936	8.997443
1240.000000	66.681625	9.137804
1250.000000	65.029894	9.217146
1260.000000	62.816350	9.224638
1270.000000	60.716787	9.145934
1280.000000	58.629604	8.998362
1290.000000	56.931307	8.773248
1300.000000	56.057147	8.495806
1310.000000	55.817477	8.225539
1320.000000	56.003188	8.006545
1330.000000	56.438375	7.854211
1340.000000	57.041663	7.766405
1350.000000	57.871529	7.733133
1360.000000	58.907133	7.746652
1370.000000	60.118252	7.802437
1380.000000	61.589010	7.895844
1390.000000	63.007005	8.022148
1400.000000	63.624162	8.171244
1410.000000	63.907416	8.325178
1420.000000	64.149172	8.467553
1430.000000	64.581680	8.589997
1440.000000	64.442472	8.681707
1450.000000	64.236731	8.726997
1460.000000	63.996221	8.746204
1470.000000	63.568029	8.756782
1480.000000	62.381715	8.755140
1490.000000	60.880347	8.726349
1500.000000	59.585705	8.666345
1510.000000	58.641782	8.581135
1520.000000	58.000821	8.486643
1530.000000	57.447853	8.386701
1540.000000	57.206641	8.244223
1550.000000	57.812908	8.090056
1560.000000	58.730447	7.994230
1570.000000	59.833802	7.963622
1580.000000	61.095252	7.990412
1590.000000	62.692366	8.065172
1600.000000	63.459475	8.176941
1610.000000	63.804378	8.308323
1620.000000	63.915673	8.439326
1630.000000	64.007565	8.553641
1640.000000	63.630456	8.638256
1650.000000	63.150381	8.675770
1660.000000	62.473964	8.670788
1670.000000	61.653049	8.646115
1680.000000	60.757442	8.602947
1690.000000	59.862970	8.535624
1700.000000	59.524363	8.443278
1710.000000	59.539645	8.345415
1720.000000	59.110580	8.254938
1730.000000	58.772053	8.183321
1740.000000	58.703568	8.131861
1750.000000	58.857742	8.099968
1760.000000	59.308931	8.087414
1770.000000	60.040975	8.095425
1780.000000	60.992653	8.126815
1790.000000	62.412360	8.180706
1800.000000	63.303471	8.255469
1810.000000	63.749246	8.350098
1820.000000	63.910622	8.458171
1830.000000	63.989060	8.560752
1840.000000	63.795454	8.642909
1850.000000	63.294202	8.687555
1860.000000	62.696392	8.685364
1870.000000	61.905314	8.661572
1880.000000	61.020780	8.621342
1890.000000	60.077011	8.560120
1900.000000	59.330950	8.470979
1910.000000	58.791490	8.365749
1920.000000	58.599168	8.256252
1930.000000	58.674855	8.164945
1940.000000	58.813414	8.099803
1950.000000	58.914048	8.059918
1960.000000	59.273865	8.042914
1970.000000	59.920200	8.048792
1980.000000	60.816853	8.080060
1990.000000	62.061083	8.138042
2000.000000	63.221689	8.222479
2010.000000	63.689131	8.325305
2020.000000	63.876476	8.434424
2030.000000	63.937553	8.537957
2040.000000	63.920971	8.625725
2050.000000	63.433986	8.682429
2060.000000	62.906374	8.691174
2070.000000	62.156820	8.671751
2080.000000	61.295921	8.636259
2090.000000	60.366908	8.581887
2100.000000	59.527519	8.500821
2110.000000	58.917249	8.399002
2120.000000	58.617611	8.288111
2130.000000	58.613793	8.189539
2140.000000	58.746404	8.115877
2150.000000	58.869805	8.068442
2160.000000	59.139764	8.044615
2170.000000	59.699557	8.043575
2180.000000	60.530425	8.066954
2190.000000	61.600356	8.117191
2200.000000	62.994789	8.194235
2210.000000	63.591747	8.292989
2220.000000	63.841428	8.401955
2230.000000	63.925426	8.508187
2240.000000	63.996302	8.602010
2250.000000	63.577268	8.670013
2260.000000	63.094719	8.693327
2270.000000	62.396912	8.679649
2280.000000	61.561968	8.648916
2290.000000	60.650441	8.600758
2300.000000	59.737940	8.528460
2310.000000	59.084479	8.430737
2320.000000	58.672834	8.320972
2330.000000	58.588822	8.216477
2340.000000	58.705612	8.134867
2350.000000	58.842845	8.079822
2360.000000	59.027382	8.049178
2370.000000	59.502109	8.041305
2380.000000	60.258957	8.056996
2390.000000	61.238357	8.099239
2400.000000	62.681358	8.168216
2410.000000	63.459793	8.261640
2420.000000	63.790161	8.368935
2430.000000	63.913361	8.477100
2440.000000	63.997367	8.575780
2450.000000	63.748461	8.653309
2460.000000	63.254191	8.691987
2470.000000	62.627025	8.685930
2480.000000	61.822820	8.659975
2490.000000	60.930793	8.617567
2500.000000	59.984958	8.553631
2510.000000	59.262440	8.461847
2520.000000	58.753730	8.354791
2530.000000	58.583785	8.245814
2540.000000	58.665415	8.156537
2550.000000	58.807592	8.093609
2560.000000	58.939953	8.055949
2570.000000	59.328309	8.041230
2580.000000	60.002020	8.049562
2590.000000	60.918887	8.083614
2600.000000	62.232173	8.144441
2610.000000	63.288459	8.231482
2620.000000	63.719757	8.335834
2630.000000	63.888111	8.445102
2640.000000	63.945033	8.547629
2650.000000	63.891224	8.633093
2660.000000	63.407153	8.685780
2670.000000	62.844888	8.690521
2680.000000	62.077629	8.669540
2690.000000	61.206859	8.632473
2700.000000	60.271575	8.575919
2710.000000	59.453742	8.492021
2720.000000	58.861235	8.388433
2730.000000	58.605377	8.277166
2740.000000	58.625092	8.180726
2750.000000	58.758081	8.109758
2760.000000	58.878211	8.064807
2770.000000	59.178722	8.043222
2780.000000	59.766895	8.044444
2790.000000	60.621514	8.070344
2800.000000	61.739386	8.123146
2810.000000	63.076260	8.202791
2820.000000	63.627544	8.303125
2830.000000	63.855174	8.412422
2840.000000	63.928224	8.517966
2850.000000	63.981210	8.610002
2860.000000	63.542281	8.674598
2870.000000	63.043809	8.693191
2880.000000	62.322991	8.677735
2890.000000	61.477147	8.645627
2900.000000	60.558549	8.595602
2910.000000	59.661673	8.520522
2920.000000	59.019798	8.420897
2930.000000	58.652629	8.309932
2940.000000	58.596312	8.207167
2950.000000	58.715596	8.128206
2960.000000	58.843339	8.075714
2970.000000	59.055451	8.047268
2980.000000	59.559651	8.041547
2990.000000	60.342977	8.059591
3000.000000	61.350154	8.104360
3010.000000	62.794360	8.175995
3020.000000	63.506576	8.271292
3030.000000	63.809136	8.379344
3040.000000	63.919443	8.487087
3050.000000	64.004811	8.584450
3060.000000	63.702474	8.659137
3070.000000	63.215612	8.693008
3080.000000	62.557594	8.684460
3090.000000	61.740305	8.657144
3100.000000	60.840421	8.613041
3110.000000	59.895678	8.546594
3120.000000	59.197266	8.452419
3130.000000	58.726831	8.343696
3140.000000	58.585437	8.235819
3150.000000	58.677828	8.149072
3160.000000	58.815282	8.088796
3170.000000	58.957826	8.053405
3180.000000	59.376735	8.040823
3190.000000	60.079912	8.051401
3200.000000	61.019441	8.087984
3210.000000	62.393283	8.151432
3220.000000	63.348185	8.240685
3230.000000	63.745403	8.346176
3240.000000	63.899428	8.455296
3250.000000	63.956480	8.556865
3260.000000	63.857114	8.640001
3270.000000	63.373408	8.688454
3280.000000	62.780557	8.689556
3290.000000	61.997453	8.667118
3300.000000	61.117711	8.628473
3310.000000	60.176440	8.569677
3320.000000	59.382891	8.482990
3330.000000	58.817923	8.377656
3340.000000	58.598221	8.266528
3350.000000	58.639771	8.172413
3360.000000	58.770504	8.104176
3370.000000	58.887474	8.061637
3380.000000	59.218898	8.042219
3390.000000	59.836113	8.045642
3400.000000	60.714572	8.074025
3410.000000	61.894843	8.129372
3420.000000	63.150379	8.211522
3430.000000	63.660358	8.313300
3440.000000	63.868040	8.422787
3450.000000	63.931177	8.527615
3460.000000	63.961150	8.617756
3470.000000	63.513933	8.678749
3480.000000	62.986718	8.692778
3490.000000	62.245991	8.675634
3500.000000	61.389978	8.642069
3510.000000	60.465012	8.590052
3520.000000	59.587311	8.512084
3530.000000	58.958253	8.410671
3540.000000	58.637036	8.298908
3550.000000	58.606733	8.198135
3560.000000	58.725858	8.121906
3570.000000	58.844366	8.071953
3580.000000	59.086886	8.045698
3590.000000	59.620547	8.042137
3600.000000	60.429939	8.062561
3610.000000	61.470152	8.109854
3620.000000	62.894515	8.184126
3630.000000	63.548793	8.281159
3640.000000	63.825935	8.389787
3650.000000	63.923501	8.497023
3660.000000	64.005843	8.592905
3670.000000	63.655421	8.664535
3680.000000	63.169485	8.693490
3690.000000	62.484633	8.682698
3700.000000	61.655699	8.653977
3710.000000	60.748580	8.608082
3720.000000	59.810668	8.538973
3730.000000	59.134059	8.442582
3740.000000	58.703721	8.332497
3750.000000	58.591362	8.226110
3760.000000	58.690029	8.142016
3770.000000	58.820081	8.084393
3780.000000	58.980294	8.051252
3790.000000	59.429102	8.040816
3800.000000	60.160983	8.053663
3810.000000	61.123875	8.092781
3820.000000	62.537913	8.158859
3830.000000	63.403241	8.250164
3840.000000	63.767868	8.356616
3850.000000	63.908708	8.465444
3860.000000	63.971164	8.565902
3870.000000	63.814839	8.646498
3880.000000	63.332070	8.690397
3890.000000	62.711795	8.688215
3900.000000	61.915039	8.664318
3910.000000	61.027631	8.624029
3920.000000	60.081702	8.562892
3930.000000	59.316690	8.473510
3940.000000	58.787173	8.366605
3950.000000	58.595433	8.256182
3960.000000	58.654964	8.164553
3970.000000	58.783822	8.099050
3980.000000	58.901762	8.058878
3990.000000	59.263589	8.041622
4000.000000	59.909638	8.047255
4010.000000	60.811076	8.078141
4020.000000	62.060955	8.136050
4030.000000	63.217762	8.220581
4040.000000	63.689580	8.323640
4050.000000	63.879274	8.433139
4060.000000	63.934292	8.537129
4070.000000	63.934729	8.625182
4080.000000	63.482314	8.682294
4090.000000	62.923832	8.691964
4100.000000	62.166279	8.673174
4110.000000	61.301219	8.638079
4120.000000	60.370649	8.583971
4130.000000	59.516140	8.503090
4140.000000	58.903830	8.400089
4150.000000	58.626245	8.288059
4160.000000	58.620166	8.189498
4170.000000	58.737843	8.116035
4180.000000	58.849739	8.068586
4190.000000	59.122957	8.044522
4200.000000	59.685398	8.043139
4210.000000	60.520118	8.065983
4220.000000	61.601944	8.115803
4230.000000	62.983983	8.192660
4240.000000	63.586744	8.291276
4250.000000	63.840369	8.400283
4260.000000	63.925607	8.506897
4270.000000	63.998773	8.601100
4280.000000	63.608730	8.669427
4290.000000	63.115419	8.693451
4300.000000	62.408249	8.680581
4310.000000	61.569306	8.650392
4320.000000	60.655911	8.602609
4330.000000	59.732096	8.530697
4340.000000	59.073636	8.432358
4350.000000	58.684113	8.321331
4360.000000	58.600082	8.216754
4370.000000	58.702315	8.135388
4380.000000	58.823483	8.080394
4390.000000	59.008439	8.049496
4400.000000	59.486246	8.041223
4410.000000	60.245392	8.056383
4420.000000	61.233200	8.098045
4430.000000	62.664767	8.166754
4440.000000	63.452960	8.259946
4450.000000	63.787292	8.367165
4460.000000	63.914631	8.475565
4470.000000	63.987119	8.574724
4480.000000	63.764189	8.652550
4490.000000	63.283672	8.691620
4500.000000	62.638930	8.686488
4510.000000	61.830447	8.661103
4520.000000	60.936367	8.619088
4530.000000	59.988275	8.555489
4540.000000	59.255855	8.463576
4550.000000	58.763246	8.355396
4560.000000	58.597169	8.246164
4570.000000	58.669669	8.157144
4580.000000	58.797201	8.094367
4590.000000	58.921341	8.056532
4600.000000	59.312978	8.041444
4610.000000	59.987630	8.049313
4620.000000	60.911368	8.082728
4630.000000	62.223601	8.143221
4640.000000	63.279430	8.229983
4650.000000	63.715270	8.334144
4660.000000	63.888934	8.443475
4670.000000	63.939555	8.546471
4680.000000	63.900542	8.632226
4690.000000	63.440783	8.685132
4700.000000	62.855967	8.690722
4710.000000	62.084259	8.670308
4720.000000	61.211555	8.633608
4730.000000	60.275995	8.577313
4740.000000	59.449257	8.493554
4750.000000	58.860081	8.389216
4760.000000	58.619695	8.277476
4770.000000	58.636235	8.181306
4780.000000	58.752408	8.110621
4790.000000	58.861011	8.065637
4800.000000	59.164159	8.043768
4810.000000	59.754411	8.044585
4820.000000	60.613206	8.069887
4830.000000	61.748990	8.122243
4840.000000	63.063986	8.201595
4850.000000	63.620520	8.301620
4860.000000	63.852390	8.410805
4870.000000	63.926043	8.516659
4880.000000	63.982694	8.608976
4890.000000	63.562685	8.673729
4900.000000	63.054200	8.692893
4910.000000	62.328793	8.678060
4920.000000	61.481281	8.646342
4930.000000	60.562652	8.596585
4940.000000	59.660115	8.521766
4950.000000	59.017788	8.421820
4960.000000	58.668625	8.310328
4970.000000	58.611211	8.207817
4980.000000	58.715444	8.129226
4990.000000	58.828949	8.076825
